"hero";"quote";"id";"scene_nr";"scene_title";"episode_nr";"episode_title"
"ANAKIN";" You're going to need me on this one, Master. ";977;96;" CORUSCANT-CLONE LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Master! ";980;96;" CORUSCANT-CLONE LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" (continuing) Master, I've disappointed you. I have not been very appreciative of your training . . . I have been arrogant and I apologize . . . I've just been so frustrated with the Council. Your friendship means everything to me. ";982;96;" CORUSCANT-CLONE LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Well, there's always a first time. ";986;96;" CORUSCANT-CLONE LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Obi-Wan, may the Force be with you. ";989;96;" CORUSCANT-CLONE LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" He will soon have Grievous's head. ";1010;100;" CORUSCANT-CITYSCAPE-CHANCELLOR'S TRANSPORT-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" The Council was very sure in its decision. ";1012;100;" CORUSCANT-CITYSCAPE-CHANCELLOR'S TRANSPORT-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Hi, Jar Jar. ";1018;101;" CORUSCANT-SENATE OFFICE BUILDING-MAIN HALLWAY-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Not fit? Why would anyone think that? ";1022;101;" CORUSCANT-SENATE OFFICE BUILDING-MAIN HALLWAY-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" That's ridiculous. Who?!? ";1024;101;" CORUSCANT-SENATE OFFICE BUILDING-MAIN HALLWAY-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" That's impossible. I would know. ";1026;101;" CORUSCANT-SENATE OFFICE BUILDING-MAIN HALLWAY-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I sense someone familiar . . . Obi-Wan's been here, hasn't he? ";1037;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" What did he want? ";1039;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You told him about us, didn't you? ";1042;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" And he's not? ";1045;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I'm not moody . . . ";1047;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I don't know ... I feel . . . lost. ";1049;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Obi-Wan and the Council don't trust me. ";1051;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Something's happening . . . I'm not the Jedi I should be. I am one of the most powerful Jedi, but I'm not satisfied ... I want more, and I know I shouldn't. ";1053;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I have found a way to save you. ";1056;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" From my nightmares. ";1058;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I won't lose you, Padme. ";1060;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" No, I promise you! I am becoming so powerful with my new knowledge of the Force, I will be able to keep you from dying. ";1062;103;" CORUSCANT-PADME'S APARTMENT-LANDING ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" What do you mean? ";1154;116;" CORUSCANT-CHANCELLOR'S OFFICE-SUNSET";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Surely Senator Amidala can be trusted . . . ";1156;116;" CORUSCANT-CHANCELLOR'S OFFICE-SUNSET";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I'm sure you're mistaken. ";1158;116;" CORUSCANT-CHANCELLOR'S OFFICE-SUNSET";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I simply don't sense betrayal in Senator Amidala. ";1160;116;" CORUSCANT-CHANCELLOR'S OFFICE-SUNSET";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Yes, Master. ";1169;117;" CORUSCANT-JEDI WAR ROOM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Chancellor, we have just received a report from Master Kenobi. He has engaged General Grievous. ";1179;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I should be there with him. ";1181;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I wish I knew. More and more I get the feeling that I am being excluded from the Council. I know there are things about the Force that they are not telling me. ";1183;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" How do you know the ways of the Force? ";1186;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You know the dark side?!? ";1189;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I won't be a pawn in your political game. The Jedi are my family. ";1191;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" What did you say? ";1193;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You're a Sith Lord! ";1195;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You're wrong! ";1198;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I would certainly like to. ";1200;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I am going to turn you over to the Jedi Council. ";1203;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I will quickly discover the truth of all this. ";1205;118;" CORUSCANT-CHANCELLOR'S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Master Windu, I must talk to you. ";1234;124;" JEDI GUNSHIP-LANDING PLATFORM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" He won't give up his power. I've just learned a terrible truth. I think Chancellor Palpatine is a Sith Lord. ";1236;124;" JEDI GUNSHIP-LANDING PLATFORM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Yes. The one we have been looking for. ";1238;124;" JEDI GUNSHIP-LANDING PLATFORM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" He knows the ways of the Force. He has been trained to use the dark side. ";1240;124;" JEDI GUNSHIP-LANDING PLATFORM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Absolutely. ";1242;124;" JEDI GUNSHIP-LANDING PLATFORM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Master, the Chancellor is very powerful. You will need my help if you are going to arrest him. ";1244;124;" JEDI GUNSHIP-LANDING PLATFORM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I must go, Master. ";1246;124;" JEDI GUNSHIP-LANDING PLATFORM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Yes, Master. ";1248;124;" JEDI GUNSHIP-LANDING PLATFORM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Yes, Master. ";1250;124;" JEDI GUNSHIP-LANDING PLATFORM-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I can't do this ... I can't let her die. ";1257;125;" CORUSCANT-JEDI COUNCIL/PADME'S APARTMENT-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You can't kill him, Master. He must stand trial. ";1297;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" It is not the Jedi way . . . ";1300;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" (continuing) He must live . . . ";1302;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I need him . . . ";1304;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" NO!!! ";1306;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" What have I done? ";1312;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I will do whatever you ask. ";1315;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Just help me save Padme's life. I can't live without her. I won't let her die. I want the power to stop death. ";1317;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I pledge myself to your teachings. To the ways of the Sith. ";1320;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Thank you. my Master. ";1322;128;" CORUSCANT-CHANCELLORâ€™S OFFICE-EARLY EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I agree. The Jedi's next move will be against the Senate. ";1330;130;" CORUSCANT-CHANCELLOR'S OFFICE-EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I understand, Master. ";1332;130;" CORUSCANT-CHANCELLOR'S OFFICE-EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" What about the other Jedi spread across the galaxy? ";1334;130;" CORUSCANT-CHANCELLOR'S OFFICE-EVENING";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I'm fine. I'm fine. I came to see if you and the baby are safe. ";1500;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" The situation is not good. The Jedi have tried to overthrow the Republic . . . ";1506;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I couldn't either at first, but it's true. I saw Master Windu attempt to assassinate the Chancellor myself. ";1508;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I will not betray the Republic . . . my loyalties lie with the Chancellor and with the Senate . . . and with you. ";1517;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I don't know . . . Many Jedi have been killed. We can only hope that he's remained loyal to the Chancellor. ";1520;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" The Republic is unstable, Padme. The Jedi aren't the only ones trying to take advantage of the situation. There are also traitors in the Senate. ";1522;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You need to distance yourself from your friends in the Senate. The Chancellor said they will be dealt with when this conflict is over. ";1525;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" That won't happen. I won't let it. ";1527;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Have faith, my love. Everything will soon be set right. The Chancellor has given me a very important mission. The Separatists have gathered in the Mustafar system. I'm going there to end this war. Wait for me until I return . . . things will be different, I promise. ";1530;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" (continuing) Please, wait for me. ";1532;162;" CORUSCANT-PADME'S APARTMENT-VERANDA-PRE-DAWN";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Artoo . . . stay with the ship. ";1596;170;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" The traitors have been taken care of, Lord Sidious. ";1673;185;" CORUSCANT-JEDI TEMPLE-CONTROL CENTER-NIGHT";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Yes, My Master. ";1675;185;" CORUSCANT-JEDI TEMPLE-CONTROL CENTER-NIGHT";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Padme, I saw your ship . . . ";1762;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" It's all right, you're safe now. What are you doing out here? ";1765;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" What things? ";1767;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Obi-Wan is trying to turn you against me. ";1769;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Us??! ";1771;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Is Obi-Wan going to protect you? He can't ... he can't help you. He's not strong enough. ";1773;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Love won't save you, Padme. Only my new powers can do that. ";1775;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I won't lose you the way I lost my mother! I've become more powerful than any Jedi has ever dreamed of and I've done it for you. To protect you. ";1777;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Don't you see, we don't have to run away anymore. I have brought peace to the Republic. I am more powerful than the Chancellor. I can overthrow him, and together you and I can rule the galaxy. Make things the way we want them to be. ";1779;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I don't want to hear any more about Obi-Wan. The Jedi turned against me. Don't you turn against me. ";1781;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Because of Obi-Wan? ";1784;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" (seeing Obi-Wan) Liar! ";1786;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You're with him. You've betrayed me! You brought him here to kill me! ";1789;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" What have you and she been up to? ";1793;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You turned her against me. ";1796;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You will not take her from me. ";1798;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Don't lecture me, Obi-Wan. I see through the lies of the Jedi. I do not fear the dark side as you do. I have brought peace, justice, freedom, and security to my new Empire. ";1804;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Don't make me kill you. ";1806;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" If you're not with me, you're my enemy. ";1808;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You will try. ";1811;195;" MUSTAFAR-LANDING PLATFORM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" Don't make me destroy you, Master. You're no match for the dark side. ";1845;200;" MUSTAFAR-MAIN CONTROL CENTER-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You hesitate . . . the flaw of compassion. ";1854;202;" MUSTAFAR-MAIN CONTROL CENTER-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I should have known the Jedi were plotting to take over . . . ";1915;214;" MUSTAFAR-COLLECTION PANELS-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" From the Jedi point of view! From my point of view, the Jedi are evil. ";1917;214;" MUSTAFAR-COLLECTION PANELS-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" This is the end for you, My Master. I wish it were otherwise. ";1919;214;" MUSTAFAR-COLLECTION PANELS-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" You underestimate my power! ";1922;214;" MUSTAFAR-COLLECTION PANELS-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"ANAKIN";" I hate you! ";1928;214;" MUSTAFAR-COLLECTION PANELS-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"VADER";" The Separatists are taken care of, My Master. ";1752;193;" CORUSCANT-SENATE ARENA-CHANCELLOR'S HOLDING OFFICE-SUNSET";3;"Star Wars: Episode III – Revenge of the Sith"
"VADER";" Thank you, My Master. ";1754;193;" CORUSCANT-SENATE ARENA-CHANCELLOR'S HOLDING OFFICE-SUNSET";3;"Star Wars: Episode III – Revenge of the Sith"
"VADER";" Very good, My Lord. ";1758;194;" MUSTAFAR-COXFERENCE ROOM-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"VADER";" Yes, My Master. ";2011;231;" CORUSCANT-IMPERIAL REHAB CENTER-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"VADER";" (continuing) Where is Padme? Is she safe, is she all right? ";2013;231;" CORUSCANT-IMPERIAL REHAB CENTER-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"VADER";" I couldn't have! She was alive! I felt her! She was alive! It's impossible! No!!! ";2017;231;" CORUSCANT-IMPERIAL REHAB CENTER-DAY";3;"Star Wars: Episode III – Revenge of the Sith"
"VADER";" Where are those transmissions you  intercepted?";214;8;" REBEL BLOCKADE RUNNER - CORRIDOR";4;"Star Wars: Episode IV - A New Hope"
"VADER";" What have you done with those plans?";220;8;" REBEL BLOCKADE RUNNER - CORRIDOR";4;"Star Wars: Episode IV - A New Hope"
"VADER";" If this is a consular ship... were  is the Ambassador?";228;8;" REBEL BLOCKADE RUNNER - CORRIDOR";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Commander, tear this ship apart until  you've found those plans and bring  me the Ambassador. I want her alive!";238;8;" REBEL BLOCKADE RUNNER - CORRIDOR";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Don't play games with me, Your  Highness. You weren't on any mercy  mission this time. You passed directly  through a restricted system. Several  transmissions were beamed to this  ship by Rebel spies. I want to know  what happened to the plans they sent  you.";472;16;" REBEL BLOCKADE RUNNER - HALLWAY";4;"Star Wars: Episode IV - A New Hope"
"VADER";" You're a part of the Rebel Alliance...  and a traitor. Take her away!";488;16;" REBEL BLOCKADE RUNNER - HALLWAY";4;"Star Wars: Episode IV - A New Hope"
"VADER";" I have traced the Rebel spies to  her. Now she is my only link to find  their secret base!";502;16;" REBEL BLOCKADE RUNNER - HALLWAY";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Leave that to me. Send a distress  signal and then inform the senate  that all aboard were killed!";511;16;" REBEL BLOCKADE RUNNER - HALLWAY";4;"Star Wars: Episode IV - A New Hope"
"VADER";" She must have hidden the plans in  the escape pod. Send a detachment  down to retrieve them. See to it  personally, Commander. There'll be  no one to stop us this time.";529;16;" REBEL BLOCKADE RUNNER - HALLWAY";4;"Star Wars: Episode IV - A New Hope"
"VADER";" The plans you refer to will soon be  back in our hands.";2188;48;" DEATH STAR - CONFERENCE ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Don't be too proud of this  technological terror you've  constructed. The ability to destroy  a planet is insignificant next to  the power of the Force.";2200;48;" DEATH STAR - CONFERENCE ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" I find your lack of faith disturbing.";2219;48;" DEATH STAR - CONFERENCE ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" As you wish.";2225;48;" DEATH STAR - CONFERENCE ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" And, now Your Highness, we will  discuss the location of your hidden  Rebel base.";2317;53;" DEATH STAR - DETENTION CORRIDOR";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Her resistance to the mind probe is  considerable. It will be some time  before we can extract any information  from her.";2790;64;" DEATH STAR - CONTROL ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" What do you mean?";2807;64;" DEATH STAR - CONTROL ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Commence primary ignition.";3277;86;" DEATH STAR - BLAST CHAMBER";4;"Star Wars: Episode IV - A New Hope"
"VADER";" I told you she would never consciously  betray the Rebellion.";3507;88;" DEATH STAR - CONFERENCE ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" They must be trying to return the  stolen plans to the princess. She  may yet be of some use to us.";3762;103;" DEATH STAR - CONFERENCE ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Did you find any droids?";3785;104;" DEATH STAR - DOCKING BAY ";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Send a scanning crew on board. I  want every part of this ship checked.";3792;104;" DEATH STAR - DOCKING BAY ";4;"Star Wars: Episode IV - A New Hope"
"VADER";" I sense something... a presence I  haven't felt since...";3799;104;" DEATH STAR - DOCKING BAY ";4;"Star Wars: Episode IV - A New Hope"
"VADER";" He is here...";4326;116;" DEATH STAR - CONFERENCE ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" A tremor in the Force. The last time  I felt it was in the presence of my  old master.";4333;116;" DEATH STAR - CONFERENCE ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Don't underestimate the power of the  Force.";4341;116;" DEATH STAR - CONFERENCE ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Obi-Wan is here. The Force is with  him.";4365;117;"RCOM VOICE";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Escape is not his plan. I must face  him alone.";4373;117;"RCOM VOICE";4;"Star Wars: Episode IV - A New Hope"
"VADER";" I've been waiting for you, Obi-Wan.  We meet again, at last. The circle  is now complete.";5186;146;" DEATH STAR - HALLWAY LEADING TO MAIN FORWARD BAY";4;"Star Wars: Episode IV - A New Hope"
"VADER";" When I left you, I was but the  learner; now I am the master.";5194;146;" DEATH STAR - HALLWAY LEADING TO MAIN FORWARD BAY";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Your powers are weak, old man.";5216;146;" DEATH STAR - HALLWAY LEADING TO MAIN FORWARD BAY";4;"Star Wars: Episode IV - A New Hope"
"VADER";" They have just made the jump into  hyperspace.";5683;197;" DEATH STAR - CONTROL ROOM";4;"Star Wars: Episode IV - A New Hope"
"VADER";" This will be a day long remembered.  It has seen the end of Kenobi and it  will soon see the end of the  Rebellion.";5956;211;"DEATH STAR RCOM VOICE";4;"Star Wars: Episode IV - A New Hope"
"VADER";" We'll have to destroy them ship to  ship. Get the crews to their fighters.";6464;253;" DEATH STAR";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Several fighters have broken off  from the main group. Come with me!";6652;277;" DEATH STAR";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Stay in attack formation!";6840;302;" DARTH VADER'S COCKPIT";4;"Star Wars: Episode IV - A New Hope"
"VADER";" I'll take them myself! Cover me!";6967;319;" DARTH VADER'S COCKPIT";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Close up formation.";7276;363;" DARTH VADER'S COCKPIT";4;"Star Wars: Episode IV - A New Hope"
"VADER";" Let him go! Stay on the leader!";7615;417;" DARTH VADER'S COCKPIT";4;"Star Wars: Episode IV - A New Hope"
"VADER";" I'm on the leader.";7718;436;" DARTH VADER'S COCKPIT";4;"Star Wars: Episode IV - A New Hope"
"VADER";" The Force is strong with this one!";7784;448;" DARTH VADER'S COCKPIT";4;"Star Wars: Episode IV - A New Hope"
"VADER";" I have you now.";7909;469;" DARTH VADER'S COCKPIT";4;"Star Wars: Episode IV - A New Hope"
"VADER";" What?";7930;472;" DARTH VADER'S COCKPIT";4;"Star Wars: Episode IV - A New Hope"
"VADER";" You found something?";989;29;" DARTH VADER'S STAR DESTROYER - BRIDGE - MAIN CONTROL DECK";5;"Star Wars: Episode V - The Empire Strikes Back"
"VADER";" (studying the image  on the console screen)  That's it.  The Rebels are there.";995;29;" DARTH VADER'S STAR DESTROYER - BRIDGE - MAIN CONTROL DECK";5;"Star Wars: Episode V - The Empire Strikes Back"
"VADER";" That is the system.  And I'm sure  Skywalker is with them.  Set your  course for the Hoth system.  General  Veers, prepare you men.";1005;29;" DARTH VADER'S STAR DESTROYER - BRIDGE - MAIN CONTROL DECK";5;"Star Wars: Episode V - The Empire Strikes Back"
"VADER";" What is it, General?";1135;35;" VADER'S STAR DESTROYER - VADER'S CHAMBER - MEDITATION CUBICLE";5;"Star Wars: Episode V - The Empire Strikes Back"
"VADER";" (angrily) The Rebels are alerted to our  presence.  Admiral Ozzel came out  of light-speed too close to the  system.";1147;35;" VADER'S STAR DESTROYER - VADER'S CHAMBER - MEDITATION CUBICLE";5;"Star Wars: Episode V - The Empire Strikes Back"
"VADER";" He is as clumsy as he is stupid. General, prepare your troops for a  surface attack.";1157;35;" VADER'S STAR DESTROYER - VADER'S CHAMBER - MEDITATION CUBICLE";5;"Star Wars: Episode V - The Empire Strikes Back"
"VADER";" You have failed me for the last  time, Admiral.  Captain Piett.";1174;35;" VADER'S STAR DESTROYER - VADER'S CHAMBER - MEDITATION CUBICLE";5;"Star Wars: Episode V - The Empire Strikes Back"
