name,sentence_id,order_id,word
7325,ROBB,607,38,then
7328,ROBB,607,41,go
7329,ROBB,607,42,home
7331,ROBB,607,44,good
7334,CATELYN,608,2,ride
7336,CATELYN,608,4,first
7337,CATELYN,608,5,light
7342,ROBB,609,4,together
7343,ROBB,609,5,again
7344,ROBB,609,6,soon
7346,ROBB,609,8,promise
7347,CATELYN,610,0,you've
7348,CATELYN,610,1,done
7350,CATELYN,610,3,well
7352,CATELYN,610,5,father
7355,CATELYN,610,8,proud
7356,ROBB,611,0,pauses
7357,ROBB,611,1,give
7358,ROBB,611,2,lord
7359,ROBB,611,3,renly
7361,ROBB,611,5,regards
7362,CATELYN,612,0,king
7363,CATELYN,612,1,renly
7364,CATELYN,612,2,there's
7366,CATELYN,612,4,king
7368,CATELYN,612,6,every
7369,CATELYN,612,7,corner
7370,CATELYN,612,8,now
7375,JOFFREY,614,0,returning
7377,JOFFREY,614,2,room
7380,JOFFREY,614,5,proper
7381,JOFFREY,614,6,appearance
7382,JOFFREY,614,7,say
7388,JOFFREY,614,13,targaryens
7391,JOFFREY,614,16,conquerors
7395,JOFFREY,614,20,seat
7398,JOFFREY,614,23,conqueror
7400,JOFFREY,614,25,needs
7402,JOFFREY,614,27,room
7404,JOFFREY,614,29,match
7407,JOFFREY,614,32,vines
7409,JOFFREY,614,34,flowers
7411,CERSEI,615,1,can't
7412,CERSEI,615,2,find
7413,CERSEI,615,3,arya
7414,CERSEI,615,4,stark
7416,JOFFREY,616,1,luck
7418,JOFFREY,616,3,dead
7421,JOFFREY,616,6,ditch
7422,JOFFREY,616,7,somewhere
7423,CERSEI,617,0,perhaps
7428,CERSEI,617,5,need
7430,CERSEI,617,7,they'll
7431,CERSEI,617,8,never
7432,CERSEI,617,9,give
7433,CERSEI,617,10,jaime
7434,CERSEI,617,11,back
7438,CERSEI,617,15,sansa
7439,CERSEI,617,16,alone
7441,JOFFREY,618,1,think
7443,JOFFREY,618,3,might
7444,JOFFREY,618,4,they're
7445,JOFFREY,618,5,weak
7447,JOFFREY,618,7,put
7448,JOFFREY,618,8,too
7450,JOFFREY,618,10,value
7453,JOFFREY,618,13,women
7454,JOFFREY,618,14,walks
7455,JOFFREY,618,15,towards
7457,JOFFREY,618,17,throne
7459,CERSEI,619,1,need
7461,CERSEI,619,3,set
7463,CERSEI,619,5,armies
7466,CERSEI,619,8,task
7468,CERSEI,619,10,finding
7470,CERSEI,619,12,send
7471,CERSEI,619,13,out
7474,CERSEI,619,16,men
7479,CERSEI,619,21,sure
7482,CERSEI,619,24,asked
7483,CERSEI,619,25,grandfather
7485,JOFFREY,620,1,king
7488,JOFFREY,620,4,ask;
7490,JOFFREY,620,6,commands
7493,JOFFREY,620,9,grandfather's
7494,JOFFREY,620,10,stupidity
7497,JOFFREY,620,13,field
7499,JOFFREY,620,15,battle
7502,JOFFREY,620,18,reason
7503,JOFFREY,620,19,robb
7504,JOFFREY,620,20,stark
7506,JOFFREY,620,22,uncle
7507,JOFFREY,620,23,jaime
7510,JOFFREY,620,26,first
7511,JOFFREY,620,27,place
7513,CERSEI,621,1,life
7516,CERSEI,621,4,danger
7517,JOFFREY,622,0,we're
7519,JOFFREY,622,2,war
7522,JOFFREY,622,5,lives
7525,JOFFREY,622,8,danger
7527,JOFFREY,622,10,heard
7529,JOFFREY,622,12,disgusting
7530,JOFFREY,622,13,lie
7532,JOFFREY,622,15,uncle
7533,JOFFREY,622,16,jaime
7537,CERSEI,623,1,enemies
7539,CERSEI,623,3,say
7542,CERSEI,623,6,weaken
7544,CERSEI,623,8,claim
7547,CERSEI,623,11,throne
7551,JOFFREY,624,3,claim
7553,JOFFREY,624,5,throne
7557,CERSEI,625,1,course
7562,CERSEI,625,6,believes
7564,CERSEI,625,8,foul
7565,CERSEI,625,9,gossip
7566,JOFFREY,626,0,someone
7567,JOFFREY,626,1,believes
7569,JOFFREY,626,3,father
7570,JOFFREY,626,4,had
7572,JOFFREY,626,6,children
7573,JOFFREY,626,7,besides
7576,JOFFREY,626,10,tommen
7578,JOFFREY,626,12,myrcella
7582,CERSEI,627,3,asking
7584,JOFFREY,628,1,asking
7587,JOFFREY,628,4,fucked
7589,JOFFREY,628,6,women
7592,JOFFREY,628,9,grew
7593,JOFFREY,628,10,tired
7598,JOFFREY,628,15,bastards
7602,JOFFREY,628,19,running
7605,JOFFREY,629,2,just
7608,JOFFREY,629,5,punishable
7610,JOFFREY,629,7,death
7613,JOFFREY,629,10,never
7616,JOFFREY,629,13,again
7617,JOFFREY,629,14,never
7618,JOFFREY,629,15,joffrey
7619,JOFFREY,629,16,begins
7621,JOFFREY,629,18,walk
7622,JOFFREY,629,19,away
7627,JOFFREY,629,24,mother
7636,ROZ,630,8,idea
7638,ROZ,630,10,ridiculous
7640,ROZ,630,12,sound
7641,ROZ,630,13,ease
7644,ROZ,630,16,slowly
7646,ROZ,630,18,passion
7647,ROZ,631,0,go
7648,ROZ,631,1,wash
7650,ROZ,631,3,put
7652,ROZ,631,5,clothes
7658,ROZ,631,11,working
7659,ROZ,631,12,tonight
7662,ROZ,632,2,things
7663,ROZ,632,3,differently
7665,ROZ,632,5,daisy
7667,ROZ,632,7,isn't
7669,ROZ,632,9,fivecopper
7670,ROZ,632,10,bawdy
7671,ROZ,632,11,house
7673,ROZ,632,13,hayseed
7674,ROZ,632,14,hall
7675,DAISY,633,0,haystack
7676,DAISY,633,1,hall
7677,ROZ,634,0,wherever
7681,ROZ,634,4,establishment
7682,ROZ,634,5,doesn't
7683,ROZ,634,6,cater
7685,ROZ,634,8,ploughmen
7687,ROZ,634,10,goat
7688,ROZ,634,11,herders
7689,ROZ,634,12,nods
7692,ROZ,634,15,man
7693,ROZ,634,16,walking
7695,ROZ,634,18,lord
7696,ROZ,634,19,olsen
7697,ROZ,634,20,taste
7699,ROZ,634,22,everything
7701,DAISY,635,0,littlefinger's
7703,DAISY,635,2,fancy
7704,DAISY,635,3,man
7706,ROZ,636,1,call
7708,ROZ,636,3,littlefinger
7710,ROZ,636,5,doesn't
7713,ROZ,636,8,lord
7714,ROZ,636,9,baelish
7716,ROZ,637,1,pretends
7718,ROZ,637,3,doesn't
7719,ROZ,637,4,speak
7721,ROZ,637,6,common
7722,ROZ,637,7,tongue
7725,ROZ,637,10,people
7727,ROZ,637,12,think
7729,ROZ,637,14,exotic
7731,ROZ,637,16,grew
7733,ROZ,637,18,just
7734,ROZ,637,19,down
7736,ROZ,637,21,road
7738,ROZ,637,23,flea
7739,ROZ,637,24,bottom
7741,DAISY,638,1,beautiful
7744,ROZ,639,2,dumb
7745,ROZ,639,3,slut
7746,ROZ,639,4,really
7749,ROZ,639,7,lid
7751,ROZ,639,9,every
7752,ROZ,639,10,pot
7753,ROZ,639,11,janos
7754,ROZ,639,12,enters
7756,ROZ,639,14,room
7757,ROZ,639,15,lord
7758,ROZ,639,16,commander
7759,ROZ,639,17,good
7761,ROZ,639,19,see
7763,ROZ,639,21,again
7766,ROZ,640,2,realize
7768,ROZ,640,4,establishment
7770,ROZ,640,6,owned
7772,ROZ,640,8,lord
7773,ROZ,640,9,petyr
7774,ROZ,640,10,baelish
7776,ROZ,640,12,king's
7777,ROZ,640,13,master
7779,ROZ,640,15,coin
7780,ROZ,640,16,coin
7782,ROZ,640,18,goes
7785,ROZ,640,21,pockets
7786,JANOS,641,0,orders
7788,ROZ,642,1,orders
7789,JANOS,643,0,someone
7791,JANOS,643,2,doesn't
7792,JANOS,643,3,care
7794,JANOS,643,5,littlefinger
7795,JANOS,643,6,thinks
7798,MHAEGAN,644,2,can't
7800,MHAEGAN,645,1,please
7804,MHAEGAN,645,5,barra
7805,MHAEGAN,645,6,please
7806,MHAEGAN,645,7,please
7807,JANOS,646,0,enough
7808,JANOS,646,1,get
7810,JANOS,646,3,done
7811,JANOS,646,4,kill
7813,JANOS,646,6,bastard
7814,JANOS,647,0,give
7817,GOLD,648,0,spread
7818,GOLD,648,1,out
7819,GOLD,648,2,search
7820,GOLD,648,3,every
7821,GOLD,648,4,house
7822,GOLD,648,5,every
7823,GOLD,648,6,room
7824,GOLD,648,7,look
7826,GOLD,648,9,every
7827,GOLD,648,10,room
7828,BLACKSMITH,649,0,gendry
7830,BLACKSMITH,649,2,name
7832,BLACKSMITH,649,4,gendry
7833,JANOS,650,0,where
7836,JANOS,650,3,bastard
7838,BLACKSMITH,651,1,night's
7839,BLACKSMITH,651,2,watch
7840,BLACKSMITH,651,3,please
7841,BLACKSMITH,651,4,stop
7842,JANOS,652,0,where
7844,BLACKSMITH,653,1,took
7848,BLACKSMITH,653,5,kingsroad
7849,BLACKSMITH,653,6,heading
7850,BLACKSMITH,653,7,north
7857,BLACKSMITH,655,1,got
7859,BLACKSMITH,655,3,bull's
7860,BLACKSMITH,655,4,head
7861,BLACKSMITH,655,5,helmet
7863,BLACKSMITH,655,7,made
7866,JANOS,656,0,find
7871,CERSEI,657,3,doing
7874,VARYS,658,1,father
7876,VARYS,658,3,named
7877,VARYS,658,4,lord
7878,VARYS,658,5,tyrion
7880,VARYS,658,7,cersei
7881,VARYS,658,8,scoffs
7882,VARYS,658,9,serve
7884,VARYS,658,11,hand
7887,VARYS,658,14,stead
7889,TYRION,659,1,brought
7894,CERSEI,660,1,done
7898,TYRION,661,2,understand
7899,TYRION,661,3,we’re
7900,TYRION,661,4,losing
7902,TYRION,661,6,war
7905,DAENERYS,662,2,ever
7906,DAENERYS,662,3,end
7907,JORAH,663,0,everything
7908,JORAH,663,1,ends
7909,JORAH,663,2,even
7911,JORAH,663,4,red
7912,JORAH,663,5,waste
7913,DAENERYS,664,0,speaking
7914,DAENERYS,664,1,dothraki
7915,DAENERYS,664,2,rakharo
7916,DAENERYS,664,3,aggo
7917,DAENERYS,664,4,kovarro
7918,DAENERYS,664,5,take
7920,DAENERYS,664,7,remaining
7921,DAENERYS,664,8,horses
7922,DAENERYS,664,9,find
7923,DAENERYS,664,10,out
7925,DAENERYS,664,12,far
7927,DAENERYS,664,14,red
7928,DAENERYS,664,15,waste
7929,DAENERYS,664,16,extends
7934,DAENERYS,664,21,lies
7938,DAENERYS,664,25,side
7942,EDD,665,3,wildlings
7945,EDD,665,6,hundred
7946,EDD,665,7,leagues
7948,EDD,665,9,disappeared
7949,EDD,665,10,craster’s
7950,EDD,665,11,still
7953,CRASTER,666,1,man
7954,CRASTER,666,2,lays
7956,CRASTER,666,4,hand
7961,CRASTER,666,9,wives
7963,CRASTER,666,11,loses
7965,CRASTER,666,13,hand
7967,EDD,667,1,marries
7969,EDD,667,3,daughters
7972,EDD,667,6,give
7975,EDD,667,9,daughters
7977,JON,668,1,happens
7980,JON,668,4,boys
7987,JON,668,11,sons
7988,MATTHOS,669,0,reading
7990,MATTHOS,669,2,letter
7992,MATTHOS,669,4,brother
7993,MATTHOS,669,5,robert
7994,MATTHOS,669,6,left
7996,MATTHOS,669,8,trueborn
7997,MATTHOS,669,9,heirs
7999,MATTHOS,669,11,boy
8000,MATTHOS,669,12,joffrey
8001,MATTHOS,669,13,being
8002,MATTHOS,669,14,born
8004,MATTHOS,669,16,incest
8006,MATTHOS,669,18,cersei
8007,MATTHOS,669,19,lannister
8010,MATTHOS,669,22,brother
8011,MATTHOS,669,23,jaime
8012,MATTHOS,669,24,lannister
8014,MATTHOS,669,26,right
8016,MATTHOS,669,28,birth
8018,MATTHOS,669,30,blood
8022,MATTHOS,669,34,day
8023,MATTHOS,669,35,lay
8024,MATTHOS,669,36,claim
8027,MATTHOS,669,39,iron
8028,MATTHOS,669,40,throne
8030,MATTHOS,669,42,westeros
8031,STANNIS,670,0,send
8032,STANNIS,670,1,copies
8035,STANNIS,670,4,letter
8037,STANNIS,670,6,every
8038,STANNIS,670,7,corner
8041,STANNIS,670,10,realm
8043,ROBB,671,1,sending
8047,ROBB,671,5,cousins
8048,ROBB,671,6,down
8050,ROBB,671,8,king’s
8051,ROBB,671,9,landing
8054,ROBB,671,12,peace
8055,ROBB,671,13,terms
8057,JAIME,672,1,think
8059,JAIME,672,3,father’s
8060,JAIME,672,4,going
8062,JAIME,672,6,negotiate
8069,JAIME,672,13,very
8070,JAIME,672,14,well
8072,THEON,673,1,won’t
8073,THEON,673,2,beat
8077,THEON,673,6,take
8078,THEON,673,7,king’s
8079,THEON,673,8,landing
8082,THEON,673,11,can’t
8083,THEON,673,12,take
8084,THEON,673,13,king’s
8085,THEON,673,14,landing
8087,THEON,673,16,ships
8089,THEON,673,18,father
8091,THEON,673,20,ships
8093,THEON,673,22,men
8098,THEON,673,27,sail
8100,ROBB,674,0,men
8102,ROBB,674,2,fought
8104,ROBB,674,4,father
8107,THEON,675,2,only
8108,THEON,675,3,living
8109,THEON,675,4,son
8110,THEON,675,5,he’ll
8111,THEON,675,6,listen
8116,CATELYN,676,2,want
8117,CATELYN,676,3,balon
8118,CATELYN,676,4,greyjoy
8121,CATELYN,676,7,ally
8123,ROBB,677,1,need
8125,ROBB,677,3,ships
8129,CATELYN,678,3,trustworthy
8131,JOFFREY,679,1,heard
8133,JOFFREY,679,3,disgusting
8134,JOFFREY,679,4,lie
8136,JOFFREY,679,6,uncle
8137,JOFFREY,679,7,jaime…
8140,JOFFREY,679,10,father
8141,JOFFREY,679,11,had
8143,JOFFREY,679,13,children
8147,CERSEI,680,3,asking
8150,JOFFREY,681,2,bastards
8154,JOFFREY,681,6,running
8156,JANOS,682,0,where
8159,JANOS,682,3,bastard
8161,BLACKSMITH,683,1,night’s
8162,BLACKSMITH,683,2,watch
8163,BLACKSMITH,683,3,heading
8164,BLACKSMITH,683,4,north
8165,JAQEN,684,0,whispers
8166,JAQEN,684,1,boy
8167,JAQEN,685,0,whispers
8168,JAQEN,685,1,lovely
8169,JAQEN,685,2,boy
8170,ARYA,686,0,stops
8171,ARYA,686,1,walking
8175,ARYA,686,5,want
8177,JAQEN,687,1,man
8180,JAQEN,687,4,thirst
8182,JAQEN,687,6,man
8185,JAQEN,687,9,drink
8188,JAQEN,687,12,day
8191,JAQEN,687,15,night
8193,JAQEN,687,17,boy
8194,JAQEN,687,18,could
8195,JAQEN,687,19,make
8197,JAQEN,687,21,friend
8198,ARYA,688,0,walks
8199,ARYA,688,1,toward
8201,ARYA,688,3,cave
8204,ARYA,688,6,friends
8205,RORGE,689,0,give
8208,RORGE,689,3,beer
8211,RORGE,689,6,skin
8214,JAQEN,690,1,man
8217,JAQEN,690,4,choose
8219,JAQEN,690,6,companions
8221,JAQEN,690,8,two
8225,JAQEN,690,12,courtesy
8227,JAQEN,690,14,man
8228,JAQEN,690,15,must
8229,JAQEN,690,16,ask
8230,JAQEN,690,17,forgiveness
8231,JAQEN,690,18,pause
8233,JAQEN,690,20,called
8234,JAQEN,690,21,arry
8235,JAQEN,690,22,arya
8236,JAQEN,690,23,nods
8238,JAQEN,690,25,man
8241,JAQEN,690,28,honor
8244,JAQEN,690,31,jaqen
8245,JAQEN,690,32,h'ghar
8246,JAQEN,690,33,once
8249,JAQEN,690,36,free
8250,JAQEN,690,37,city
8252,JAQEN,690,39,lorath
8253,RORGE,691,0,hey
8255,RORGE,691,2,little
8256,RORGE,691,3,shit
8257,RORGE,691,4,get
8259,RORGE,691,6,beer
8261,ARYA,692,1,should
8263,ARYA,692,3,asked
8264,ARYA,692,4,nicely
8265,RORGE,693,0,come
8266,RORGE,693,1,closer
8268,RORGE,693,3,i'll
8269,RORGE,693,4,shove
8271,RORGE,693,6,stick
8274,RORGE,693,9,bunghole
8276,RORGE,693,11,fuck
8278,RORGE,693,13,bloody
8279,JAQEN,694,0,quietly
8281,JAQEN,694,2,boy
8284,JAQEN,694,5,courage
8286,JAQEN,694,7,sense
8287,RORGE,695,0,come
8289,GENDRY,696,0,yoren
8290,GENDRY,696,1,said
8295,GENDRY,696,6,should
8296,GENDRY,696,7,go
8300,GENDRY,696,11,three
8301,RORGE,697,0,come
8305,ARYA,698,2,scare
8307,GENDRY,699,0,hmm
8308,GENDRY,699,1,then
8310,GENDRY,699,3,stupid
8312,GENDRY,699,5,scare
8316,ARYA,700,2,gold
8317,ARYA,700,3,cloaks
8318,ARYA,700,4,doing
8320,ARYA,700,6,far
8322,ARYA,700,8,king's
8323,ARYA,700,9,landing
8327,GENDRY,701,3,doing
8328,ARYA,702,0,they're
8329,ARYA,702,1,looking
8334,GOLD,703,2,command
8338,YOREN,704,2,long
8339,YOREN,704,3,way
8341,YOREN,704,5,home
8343,GOLD,705,1,asked
8346,GOLD,705,4,question
8347,YOREN,706,0,aye
8351,YOREN,706,4,asked
8353,YOREN,706,6,manners
8356,YOREN,706,9,chose
8359,YOREN,706,12,answer
8360,GOLD,707,0,pulls
8361,GOLD,707,1,out
8362,GOLD,707,2,rolled
8364,GOLD,707,4,paper
8366,GOLD,707,6,hands
8369,GOLD,707,9,yoren
8373,GOLD,707,13,royal
8374,GOLD,707,14,warrant
8379,GOLD,707,19,gutter
8380,GOLD,707,20,rats
8382,GOLD,707,22,transporting
8383,YOREN,708,0,well
8385,YOREN,708,2,thing
8387,YOREN,708,4,hands
8388,YOREN,708,5,back
8390,YOREN,708,7,paper
8392,YOREN,708,9,gutter
8393,YOREN,708,10,rats
8394,YOREN,708,11,belong
8397,YOREN,708,14,night's
8398,YOREN,708,15,watch
8399,YOREN,708,16,now
8401,YOREN,708,18,puts
8403,YOREN,708,20,beyond
8405,YOREN,708,22,reach
8407,YOREN,708,24,kings
8409,YOREN,708,26,queens
8412,YOREN,709,2,funny
8413,YOREN,709,3,thing
8414,YOREN,709,4,people
8415,YOREN,709,5,worry
8420,YOREN,709,10,throats
8422,YOREN,709,12,forget
8424,YOREN,709,14,what's
8425,YOREN,709,15,down
8426,YOREN,709,16,low
8427,YOREN,709,17,now
8429,YOREN,709,19,sharpened
8431,YOREN,709,21,blade
8433,YOREN,709,23,breakfast
8435,YOREN,709,25,could
8436,YOREN,709,26,shave
8438,YOREN,709,28,spider's
8439,YOREN,709,29,arse
8442,YOREN,709,32,wanted
8444,YOREN,709,34,or
8446,YOREN,709,36,could
8447,YOREN,709,37,nick
8449,YOREN,709,39,artery
8452,YOREN,709,42,leg
8454,YOREN,709,44,once
8456,YOREN,709,46,nicked
8457,YOREN,709,47,there's
8463,YOREN,709,53,knows
8466,YOREN,709,56,unnick
8469,YOREN,710,1,just
8470,YOREN,710,2,keep
8472,YOREN,710,4,good
8473,YOREN,710,5,steel
8475,YOREN,710,7,always
8476,YOREN,710,8,needed
8479,YOREN,710,11,wall
8480,YOREN,710,12,seems
8484,YOREN,710,16,choice
8487,YOREN,710,19,die
8491,YOREN,710,23,crossroads
8493,YOREN,710,25,long
8494,YOREN,710,26,way
8496,YOREN,710,28,home
8497,YOREN,710,29,or
8500,YOREN,710,32,go
8501,YOREN,710,33,back
8504,YOREN,710,36,city
8506,YOREN,710,38,tell
8508,YOREN,710,40,masters
8510,YOREN,710,42,didn't
8511,YOREN,710,43,find
8515,YOREN,710,47,looking
8517,GOLD,711,0,we're
8518,GOLD,711,1,looking
8521,GOLD,711,4,boy
8522,GOLD,711,5,named
8523,GOLD,711,6,gendry
8524,GOLD,711,7,gendry
8526,GOLD,711,9,arya
8527,GOLD,711,10,look
8528,GOLD,711,11,shocked
8530,GOLD,711,13,carries
8532,GOLD,711,15,bull's
8533,GOLD,711,16,head
8534,GOLD,711,17,helmet
8536,GOLD,711,19,turning
8540,GOLD,711,23,earn
8542,GOLD,711,25,king's
8543,GOLD,711,26,reward
8546,GOLD,711,29,back
8549,GOLD,711,32,men
8551,GOLD,711,34,yoren
8553,GOLD,711,36,i'll
8555,GOLD,711,38,taking
8557,GOLD,711,40,head
8558,GOLD,711,41,home
8562,GOLD,711,45,bastard
8563,GOLD,711,46,boy
8565,VARYS,712,1,lord
8567,SHAE,713,1,make
8569,SHAE,713,3,wait
8571,SHAE,713,5,long
8572,SHAE,713,6,time
8575,SHAE,713,9,friend
8576,SHAE,713,10,keeps
8578,SHAE,713,12,company
8581,VARYS,714,2,just
8582,VARYS,714,3,speaking
8585,VARYS,714,6,bravery
8588,VARYS,714,9,victory
8591,VARYS,714,12,stark
8592,VARYS,714,13,auxiliary
8593,VARYS,714,14,forces
8596,TYRION,715,2,quite
8598,TYRION,715,4,battle
8600,VARYS,716,1,heard
8602,VARYS,716,3,suffered
8604,VARYS,716,5,terrible
8605,VARYS,716,6,head
8606,VARYS,716,7,wound
8608,VARYS,716,9,northerners
8610,VARYS,716,11,such
8611,VARYS,716,12,fearsome
8612,VARYS,716,13,warriors
8615,SHAE,717,2,tell
8618,SHAE,717,5,story
8622,SHAE,717,9,meet
8623,TYRION,718,0,begins
8625,TYRION,718,2,pour
8626,TYRION,718,3,wine
8627,TYRION,718,4,strange
8628,TYRION,718,5,things
8630,TYRION,718,7,happen
8632,TYRION,718,9,should
8633,TYRION,718,10,taste
8635,TYRION,718,12,fish
8636,TYRION,718,13,pie
8639,SHAE,719,2,think
8640,SHAE,719,3,lord
8641,SHAE,719,4,varys
8642,SHAE,719,5,likes
8643,SHAE,719,6,fish
8644,SHAE,719,7,pie
8648,VARYS,720,3,tell
8651,SHAE,721,2,always
8652,SHAE,721,3,tell
8653,TYRION,722,0,men
8655,TYRION,722,2,lord
8656,TYRION,722,3,varys
8659,TYRION,722,6,can't
8660,TYRION,722,7,let
8662,TYRION,722,9,disadvantages
8663,TYRION,722,10,get
8665,TYRION,722,12,best
8669,TYRION,722,16,make
8671,TYRION,722,18,fisherman
8674,TYRION,722,21,yet
8675,TYRION,722,22,takes
8677,TYRION,722,24,sip
8680,VARYS,723,2,glad
8682,VARYS,723,4,new
8683,VARYS,723,5,friend
8685,VARYS,723,7,able
8687,VARYS,723,9,accompany
8691,VARYS,723,13,capital
8692,VARYS,723,14,friends
8694,VARYS,723,16,such
8696,VARYS,723,18,important
8697,VARYS,723,19,part
8699,VARYS,723,21,life
8700,VARYS,723,22,unfortunate
8703,VARYS,723,25,father
8704,VARYS,723,26,didn't
8705,VARYS,723,27,want
8708,VARYS,723,30,come
8710,VARYS,723,32,rest
8711,VARYS,723,33,easy
8713,VARYS,723,35,lord
8716,VARYS,723,38,very
8717,VARYS,723,39,good
8719,VARYS,723,41,keeping
8720,VARYS,723,42,secrets
8723,VARYS,723,45,good
8724,VARYS,723,46,friends
8726,TYRION,724,1,discretion
8728,TYRION,724,3,legendary
8729,TYRION,724,4,where
8731,TYRION,724,6,friends
8733,TYRION,724,8,concerned
8735,VARYS,725,1,unspeakable
8739,VARYS,725,5,go
8746,VARYS,725,12,want
8750,VARYS,725,16,rest
8753,VARYS,725,19,leave
8755,VARYS,725,21,kisses
8756,VARYS,725,22,shae’s
8757,VARYS,725,23,hand
8758,VARYS,725,24,welcome
8760,VARYS,725,26,kings
8761,VARYS,725,27,landing
8763,VARYS,725,29,dear
8765,VARYS,725,31,city
8767,VARYS,725,33,made
8768,VARYS,725,34,brighter
8771,VARYS,725,37,presence
8775,VARYS,725,41,council
8776,VARYS,725,42,meeting
8778,VARYS,725,44,lord
8782,TYRION,726,3,threats
8784,VARYS,727,1,threatened
8788,TYRION,728,2,ned
8789,TYRION,728,3,stark
8791,TYRION,728,5,understand
8793,TYRION,728,7,way
8795,TYRION,728,9,game
8797,TYRION,728,11,played
8798,VARYS,729,0,ned
8799,VARYS,729,1,stark
8802,VARYS,729,4,man
8804,VARYS,729,6,honor
8806,VARYS,730,1,might
8808,VARYS,730,3,disappointed
8811,VARYS,730,6,results
8813,VARYS,730,8,storms
8814,VARYS,730,9,come
8816,VARYS,730,11,go
8818,VARYS,730,13,big
8819,VARYS,730,14,fish
8820,VARYS,730,15,eat
8822,VARYS,730,17,little
8823,VARYS,730,18,fish
8826,VARYS,730,21,keep
8828,VARYS,730,23,paddling
8829,VARYS,730,24,come
8831,VARYS,730,26,lord
8833,VARYS,730,28,shouldn't
8834,VARYS,730,29,keep
8836,VARYS,730,31,queen
8837,VARYS,730,32,waiting
8838,CERSEI,731,0,“from
8840,CERSEI,731,2,time
8843,CERSEI,731,5,end
8845,CERSEI,731,7,time
8849,CERSEI,731,11,part
8852,CERSEI,731,14,realm
8855,CERSEI,731,17,free
8857,CERSEI,731,19,independent
8858,CERSEI,731,20,kingdom
8861,CERSEI,731,23,north
8862,CERSEI,731,24,rips
8865,CERSEI,731,27,letter
8869,CERSEI,731,31,spirit
8872,CERSEI,731,34,father
8873,CERSEI,731,35,i'll
8874,CERSEI,731,36,give
8877,TYRION,732,0,you've
8878,TYRION,732,1,perfected
8880,TYRION,732,3,art
8882,TYRION,732,5,tearing
8884,TYRION,732,7,papers
8885,TYRION,732,8,give
8888,TYRION,732,11,father's
8889,TYRION,732,12,bones
8890,TYRION,732,13,back
8892,TYRION,732,15,least
8895,TYRION,732,18,gesture
8897,TYRION,732,20,good
8898,TYRION,732,21,faith
8899,CERSEI,733,0,you'll
8900,CERSEI,733,1,give
8902,CERSEI,733,3,starks
8904,CERSEI,733,5,reply
8905,CERSEI,733,6,cousin
8909,ALTON,734,3,grace
8912,CERSEI,735,2,see
8914,CERSEI,735,4,brother
8919,CERSEI,735,9,starks
8920,CERSEI,735,10,guest
8926,ALTON,736,5,broken
8928,ALTON,736,7,spirit
8930,ALTON,736,9,grace
8933,CERSEI,737,2,speak
8936,CERSEI,737,5,tell
8940,CERSEI,737,9,been
8941,CERSEI,737,10,forgotten
8945,ALTON,738,3,grace
8946,TYRION,739,0,safe
8947,TYRION,739,1,travels
8948,TYRION,739,2,cousin
8952,TYRION,740,3,deft
8953,TYRION,740,4,hand
8955,TYRION,740,6,diplomacy
8957,CERSEI,741,1,that's
8958,CERSEI,741,2,everything
8959,PYCELLE,742,0,holding
8961,PYCELLE,742,2,letter
8963,PYCELLE,742,4,raven
8964,PYCELLE,742,5,flew
8967,PYCELLE,742,8,morning
8969,PYCELLE,742,10,castle
8970,PYCELLE,742,11,black
8971,VARYS,743,0,trouble
8974,VARYS,743,3,wildlings
8975,BAELISH,744,0,that's
8977,BAELISH,744,2,they're
8978,BAELISH,744,3,called
8979,BAELISH,744,4,wildlings
8980,VARYS,745,0,somewhat
8981,VARYS,745,1,less
8982,VARYS,745,2,wild
8984,VARYS,745,4,days
8986,VARYS,745,6,seems
8987,VARYS,745,7,they've
8988,VARYS,745,8,stopped
8989,VARYS,745,9,killing
8993,VARYS,745,13,started
8996,VARYS,745,16,kingbeyondthewall
8997,TYRION,746,0,lord
8998,TYRION,746,1,commander
8999,TYRION,746,2,asks
9002,TYRION,746,5,send
9004,TYRION,746,7,men
9006,TYRION,746,9,man
9008,TYRION,746,11,wall
9009,CERSEI,747,0,perhaps
9011,CERSEI,747,2,forgotten
9012,CERSEI,747,3,we're
9013,CERSEI,747,4,fighting
9015,CERSEI,747,6,war
9019,CERSEI,747,10,men
9021,CERSEI,747,12,spare
9022,TYRION,748,0,cold
9023,TYRION,748,1,winds
9025,TYRION,748,3,rising
9028,TYRION,748,6,dead
9029,TYRION,748,7,rise
9033,PYCELLE,749,1,northerners
9036,PYCELLE,749,4,superstitious
9037,PYCELLE,749,5,people
9041,TYRION,750,3,commander
9045,TYRION,750,7,dead
9046,TYRION,750,8,men
9047,TYRION,750,9,attacked
9051,TYRION,750,13,chambers
9054,TYRION,750,16,stop
9055,TYRION,750,17,leaving
9056,TYRION,750,18,mormont
9057,TYRION,750,19,doesn't
9058,TYRION,750,20,lie
9062,VARYS,751,3,kill
9064,VARYS,751,5,dead
9065,VARYS,751,6,man
9066,TYRION,752,0,apparently
9068,TYRION,752,2,burn
9071,CERSEI,753,1,trip
9074,CERSEI,753,4,wall
9077,CERSEI,753,7,come
9078,CERSEI,753,8,back
9079,CERSEI,753,9,believing
9081,CERSEI,753,11,grumpkins
9083,CERSEI,753,13,snarks
9084,CERSEI,753,14,walks
9085,CERSEI,753,15,away
9086,CERSEI,753,16,followed
